Open Data Inventory - Medellín,,,,,,,,,,,,,,
Id,Fuente de datos,Categoría,Dataset,Recurso de dato,URL Portal,URL Data Set,Metadata,Diccionario datos,Fecha publicación,Descripción,Formato archivo,Frecuencia actualización,Contacto,Licencia
117,Alcaldía de Medellín,Plan de Ordenamiento Territorial,PUI_AmbitoLadera,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60cE5rd3RuUElSOXM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Limites de las Areas de Intervencion de Media Ladera divididos por los Planes Barriales y/o de Centralidades,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
118,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Red_Peatonal,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60b210QU1ILVFYY2s,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Las actuaciones sobre la red peatonal se orientarán a la recuperacion, mantenimiento de los elementos peatonales con que cuenta el territorio urbano y rural, ademas de la generacion de nuevas conexiones, considerando a los peatones y personas con movilidad reducida -PMR-como protagonistas principales de la ciudad.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
119,Alcaldía de Medellín,Plan de Ordenamiento Territorial,RedConectividadEcologica,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60V3U0X3I0dzM5ek0,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"La Red Ecologica Estructurante hace parte de los elementos que conforman la Estructura Ecologica Principal. La red, se compone de elementos denomidados como enlaces, nodos y fragmentos tanto existentes como proyectados.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
120,Alcaldía de Medellín,Plan de Ordenamiento Territorial,RedHidrica,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Y2xZOGQxdXFGeDA,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Este producto contiene informacion detallada de la red hidrografica del Municipio de Medellín, actualizada a partir de estudios existentes. Esta disponible en formato analogo a escala1:25000 y en formato digital.Actualizado según Resolución 126 de 2016  del DAP (03/01/2017)",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
121,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Retiro_humedales,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60ZTc1a21qR1FLcTg,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Incluye los retiros a humedales, que conforman las áreas de interés estratégico de la EEP.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
122,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Retiros,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60bk4zZnZ3QVFQaE0,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Incluye el río Medellín (Aburrá), sus afluentes y los correspondientes retiros a las corrientes naturales de agua comprendidos en el suelo urbano, de expansión urbana y rural. A su vez son la base para la conformación de corredores asociados a las corrientes, que forman la red de conectividad ecológica del territorio.Hace parte del Sistema hidrográfico y del Suelo de protección municipalActualizado según Resolución 126 de 2016 del DAP (03/01/2017)",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
123,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Riesgos,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Z2VqbGQwRjRMSmM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene la delimitación de los polígonos que se encuentran en zonas con condiciones de riesgo y alto riesgo no mitigable provenientes de los diferentes tipos de amenaza presentes en la ciudad, Hace parte del suelo de protección municipal",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
124,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Sistema_Orografico,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60aTM2UnlhNzg1VWM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Base natural del territorio que forman las cadenas montañosas que circundan el Municipio y los cerros o accidentes geográficos que hacen parte de las mismas, y estructuran el Municipio. Este sistema constituye el conjunto de areas para la conservacion y preservacion del sistemaorografico o de montañas que hace parte de los elementos constitutivos naturales del espaciopúblico, según se reglamenta en el Decreto 1504 de 1998; En gran medida las areas del sistema orografico se corresponden con las areas protegidas declaradas y con elementos naturales del valor patrimonial.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
125,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Subestacion_Energia,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60UWl5eTJoeC1XeUE,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Contiene las subestaciones que se encuentran en el municipio tanto en la parte urbana como rural,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
126,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Subs_Planif_complem_union,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60cmpxd0lDcmZhdEE,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene aquellos instrumentos de escala intermedia, generadores de norma urbanística, encargados de complementar la planificacion del territorio, en busca de la concrecion del modelo de ocupacion. Incluye los limites de los macroproyectos de las Areas de Intervencion Estrategica, los Tratamientos Urbanos(correspondientes a Planes Parciales, Planes de Legalización y Regularizacion Urbanística y Planes Maestros), los Distritos Rurales Campesinos,lasUnidades de Planificacion Rural, los Proyectos Urbanos Integrales del Ambito Laderaylas SubzonasdelRio Centro, definidos por la Subdireccion de Planeacion Territorial y Estrategica de Ciudad del Departamento Administrativode Planeacion.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
127,Alcaldía de Medellín,Plan de Ordenamiento Territorial,SubServiciosPublicos,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Ym9OcjZtQm04ejA,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene los elementos de infraestructura para la prestación de servicios públicos en Medellín tipo redes (acueducto, alcantarillado, gas y transmision de energía)",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
128,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Subsistema_Centralidades,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60aXc2RTE3bm5ESjA,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Las centralidades son por esencia, los espacios urbanos para el ejercicio de la ciudadana, la cohesion social y la construcciòn de la identidad colectiva. Su configuracion espacial y funcional debe estar soportada en los principios de sostenibilidada, equidad y competitividad que rigen en modelo de ocupacion propuesto.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
129,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Suelo_Proteccion_union,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Q1FBOFlvZ2huekk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Determina el suelo de proteccion para el municipio de Medellin en coherencia con la Ley 388 de 1997y el Decreto 3600, Se define como una categoria constituida por las zonas y areas de terrenos localizados dentro de cualquiera de las clases de suelo.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
130,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Tratamiento,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60aW9Qa1dIY1d0b2s,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene los tratamientos urbanos y rurales del municipio. Los tratamientos definen los objetivos diferenciales de desarrollo en el municipio,orientan y agrupan las actuaciones que se requieren para el logro de las políticas y objetivos que en el marco del POT se establecen para el suelo y ocupación del territorio y acorde al modelo de ocupación. Los tratamientos son la unidad mínima de planificación del Plan de Ordenamiento Territorial, a la cual se le asigna un tope máximo de aprovechamiento y unas obligaciones.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
131,Alcaldía de Medellín,Plan de Ordenamiento Territorial,UnidadesPlanificacionRural,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60dUh3WjRUcVk3bnc,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Contiene la delimitación de las áreas para la aplicación del Articulo 6 y 7 del Decreto 3600 de 2007,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
132,Alcaldía de Medellín,Plan de Ordenamiento Territorial,UsosGnalesSueloUrbano,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60em9peldVX1ZQbVU,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Se definen los usos del suelo urbano como la distribución espacial de las actividades que son desarrollas por agentes públicos y privados optimizando al máximo las infraestructuras de urbanización, las características del territorio y la intensidad de las relaciones socio-económicas, atendiendo a los impactos generados por estas, siempre en correspondencia con el modelo de ocupación y el desarrollo territorial definido desde las dinámicas internas del sistema urbano y la política pública.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
133,Alcaldía de Medellín,Plan de Ordenamiento Territorial,UsosRurales,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60emxXMlFzck9mSWs,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"La zonificación de usos del suelo rural identifican la forma más adecuada de utilizar el territorio de acuerdo con la distribución de recursos, las características de cada espacio y las implicaciones sociales y ambientales de cada actividad; constituye una acción esencial en el uso racional de los recursos naturales, en la búsqueda de la sostenibilidad del territorio. La asignación de usos para las áreas de tratamientos guiará la zonificación de usos generales del suelo, en forma tal que se garantice el uso sostenible del territorio. Adicionalmente se realizó la homologación con las categorías de protección del suelo rural según lo establecido en el Decreto 3600 Artículo 4.De igual manera se relacionan a los tratamientos rurales en los cuales se definen los objetivos de desarrollo en el área rural del municipio de Medellín, orientan y agrupan las actuaciones deseables para el logro de las políticas y objetivos que en el marco del Plan de Ordenamiento Territorial se establecen para el suelo y ocupación del territorio rural.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
134,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Vias_UrbanoRural,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60VjhlcHlZNVlVUVk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Es el conjunto de vias que distribuyen y canalizan el transito vehicular hacia diferentes sectores urbanosy rurales. Corresponde a la categorizacion de las vias considerando aspectos asociados a la accesibilidad, velocidad, longitud de los desplazamientos, caracteristicas del transito y de la via, la relacion con las actividades de la poblacion, la accesibilidad, continuidad, longitud y areas que relaciona.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
135,Alcaldía de Medellín,Plan de Ordenamiento Territorial,ZonasGeneradoras,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60YVluYmxNb2Z5a0E,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene polígonos de las zonas generadoras de derechos adicionales de construcción y desarrollo, ubicadas en suelo rural al interior de las Áreas de Intervención Estratégica,las cuales se definen como áreas generadoras de interes ambiental y espacio público.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
136,Alcaldía de Medellín,Plan de Ordenamiento Territorial,ZonasReceptoras,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60RTQzNVJQNVBvYzg,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Zonas receptoras de derechos adicionales de construcción y desarrollo. Son áreas que de acuerdo con su capacidad de soporte, pueden absorber los derechos adicionales de construcción y desarrollo provenientes de la venta en zonas generadoras. Las zonas receptoras serán aquellas con tratamientos de Renovación Urbana, Consolidación Nivel (CN1) y algunos polígonos con tratamientos de Consolidación Niveles 2 y 4 (CN2) y (CN4), de conformidad con lo establecido en el Título III de Aprovechamientos y Obligaciones Urbanísticas del presente Acuerdo.e los tratamientos, que son la unidad mínima de planificación del Plan de Ordenamiento Territorial, a la cual se le asigna un tope máximo de aprovechamiento y unas obligaciones.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
137,Alcaldía de Medellín,Plan de Ordenamiento Territorial,ZonaVerdePubl_SistHidrog,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60eGhYaGI4UjZLeGM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Este subproducto contiene las Areas verdes Publicas asociadas al sistema hidrografico para la vigencia del Plan de Ordenamiento Territorial.El tema se genera a partir de la cartografia del inventario de espacio publico actualizado al 2.011,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
138,Alcaldía de Medellín,Plan de Ordenamiento Territorial,ZonaVerdePubl_SistMovil,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60b19qRF9LNHo3X2s,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Son los espacios publicos verdes, de derecho publico y uso restringido, correspondientes a las franjas verdes que se extiende a lado y lado de las vias importantes, las orejas o anillos viales, los cuales corresponden a desviaciones en las vias que mediante una corta vuelta se cruzan perpendicularmente en plano de nivel diferente y que por lo general nacen de los puentes para dar y hacer conexion con otras vias, las glorietas, siendo ellas intersecciones canalizadas sin cruces directos, compuestas de secciones de entrecruzamiento alrededor de una isla central circular; normalmente sin accesos ampliados pueden ser de tres, cuatro o mas accesos, los separadores viales, en su condicion de espacios que establecen distancias entre las calzadas de una via y destinados a canalizar flujos de trafico, controlar maniobras inadecuadas y proporcionar proteccion a los peatones, independizando las calzadas de la via, las cuales tienen el objeto de aislar el entorno del impacto urbano generado por la misma via y de contribuir paisajistica y ambientalmente al desarrollo de la ciudad.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
139,Alcaldía de Medellín,Información básica,BarrioVereda_2014,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60T3hMRWVNSmZVRUU,https://drive.google.com/open?id=0B1IP63AcjX60MHcwS2dkZDBidTg,No,https://drive.google.com/open?id=0B1IP63AcjX60VXM2ejBqVF9ySU0,,División Político-Administrativa de Medellín por barrio y vereda,XLS/SHAPE,,wilbert.agudelo@medellin.gov.co,Attribution-ShareAlike 4.0 International
140,Alcaldía de Medellín,Información básica,LimiteComunaCorregimiento_2014,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60T3hMRWVNSmZVRUU,https://drive.google.com/open?id=0B1IP63AcjX60RU9WUXZYQVdKLUk,No,https://drive.google.com/open?id=0B1IP63AcjX60VXM2ejBqVF9ySU1,,División Político-Administrativa de MEdellín por comuna y corregimiento,XLS/SHAPE,,wilbert.agudelo@medellin.gov.co,Attribution-ShareAlike 4.0 International
141,SIATA,Ambiental,Variables Refelctividad 1° - 120 km Radar Meteorológico,Mensual,http://siata.gov.co:8018/descarga_siata/index.php/index2/,,https://drive.google.com/open?id=0B1IP63AcjX60bFZJbzdjQW5rSEE,https://drive.google.com/open?id=0B1IP63AcjX60X3lxZnlfc1ZEems,,Contiene las matrices de datos reproyectadas de la información de refelctividad a elevación de 1° en el barrido de 120 km para el Radar Meteorológico,CSV,Mensual,contacto@siata.gov.co,Attribution-ShareAlike 4.0 International
142,SIATA,Ambiental,Variables Meteorológicas,Mensual,http://siata.gov.co:8018/descarga_siata/index.php/index2/,,https://drive.google.com/open?id=0B1IP63AcjX60bFZJbzdjQW5rSEE,https://drive.google.com/open?id=0B1IP63AcjX60X3lxZnlfc1ZEems,,"Contiene la información de precipitación, humedad relativa, temperatura, presión atmosférica, magnitud y dirección de viento, radiación, nivel",CSV,Mensual,contacto@siata.gov.co,Attribution-ShareAlike 4.0 International
143,SIATA,Ambiental,Variables Calidad del Aire,Mensual,http://siata.gov.co:8018/descarga_siata/index.php/index2/,https://drive.google.com/drive/folders/0B1IP63AcjX60OFpsekdneGlTbVU,https://drive.google.com/open?id=0B1IP63AcjX60bFZJbzdjQW5rSEE,https://drive.google.com/open?id=0B1IP63AcjX60X3lxZnlfc1ZEems,,Contiene la información de contaminantes (gases ymaterial particulado) relacionados con calidad del aire discriminados por variables en las distintas estaciones de medición,CSV,Mensual,contacto@siata.gov.co,Attribution-ShareAlike 4.0 International
144,SIATA,Ambiental,Variables Acelerográficas,Mensual,http://siata.gov.co:8018/descarga_siata/index.php/index2/,,https://drive.google.com/open?id=0B1IP63AcjX60bFZJbzdjQW5rSEE,https://drive.google.com/open?id=0B1IP63AcjX60X3lxZnlfc1ZEems,,"Contiene aceleraciones en las tres direcciones (x, y, z) de eventos sísmicos registrados por el servicio geológico colombiano",CSV,Mensual,contacto@siata.gov.co,Attribution-ShareAlike 4.0 International
